EmployeeID,FirstName,LastName,Gender,Age,Department,DistanceFromHome (KM),State,Ethnicity,EducationField,JobRole,MaritalStatus,Salary,OverTime,HireDate,Attrition,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,EducationLevel
11AE-3E4D,Sheffie,Tonkin,Male,39,Sales,38,CA,Mixed or multiple ethnic groups,Technical Degree,Manager,Married,300299,Yes,2012-02-19,No,10,7,10,Neutral,Very Satisfied,Very Satisfied,3,0,Good,Above Average,Above Average,High School 
151D-1FF2,Kai,Lush,Female,34,Sales,15,CA,White,Marketing ,Sales Executive,Single,173246,Yes,2012-02-20,Yes,9,7,7,Neutral,Satisfied,Dissatisfied,2,1,Fair,Average,Average,High School 
151D-1FF2,Kai,Lush,Female,34,Sales,15,CA,White,Marketing ,Sales Executive,Single,173246,Yes,2012-02-20,Yes,9,7,7,Satisfied,Very Satisfied,Satisfied,2,0,Good,Above Average,Average,High School 
151D-1FF2,Kai,Lush,Female,34,Sales,15,CA,White,Marketing ,Sales Executive,Single,173246,Yes,2012-02-20,Yes,9,7,7,Neutral,Neutral,Neutral,2,3,Fair,High,Above Average,High School 
151D-1FF2,Kai,Lush,Female,34,Sales,15,CA,White,Marketing ,Sales Executive,Single,173246,Yes,2012-02-20,Yes,9,7,7,Satisfied,Dissatisfied,Dissatisfied,2,2,Very Good,Above Average,Above Average,High School 
151D-1FF2,Kai,Lush,Female,34,Sales,15,CA,White,Marketing ,Sales Executive,Single,173246,Yes,2012-02-20,Yes,9,7,7,Neutral,Satisfied,Dissatisfied,3,0,Fair,Above Average,Average,High School 
151D-1FF2,Kai,Lush,Female,34,Sales,15,CA,White,Marketing ,Sales Executive,Single,173246,Yes,2012-02-20,Yes,9,7,7,Satisfied,Very Satisfied,Satisfied,2,3,Fair,Above Average,Above Average,High School 
151D-1FF2,Kai,Lush,Female,34,Sales,15,CA,White,Marketing ,Sales Executive,Single,173246,Yes,2012-02-20,Yes,9,7,7,Very Satisfied,Neutral,Satisfied,1,0,Fair,Above Average,Above Average,High School 
151D-1FF2,Kai,Lush,Female,34,Sales,15,CA,White,Marketing ,Sales Executive,Single,173246,Yes,2012-02-20,Yes,9,7,7,Very Satisfied,Dissatisfied,Neutral,1,2,Fair,Above Average,Above Average,High School 
151D-1FF2,Kai,Lush,Female,34,Sales,15,CA,White,Marketing ,Sales Executive,Single,173246,Yes,2012-02-20,Yes,9,7,7,Neutral,Satisfied,Very Satisfied,2,0,Good,Average,Below Average,High School 
151D-1FF2,Kai,Lush,Female,34,Sales,15,CA,White,Marketing ,Sales Executive,Single,173246,Yes,2012-02-20,Yes,9,7,7,Very Satisfied,Satisfied,Neutral,1,0,Good,Average,Below Average,High School 
D584-4E31,Patrica,Lamyman,Female,35,Human Resources,22,CA,Mixed or multiple ethnic groups,Economics,Recruiter,Married,67264,No,2012-02-22,No,10,8,2,Very Satisfied,Very Satisfied,Satisfied,2,1,Excellent,Average,Below Average,No Formal Qualifications
D584-4E31,Patrica,Lamyman,Female,35,Human Resources,22,CA,Mixed or multiple ethnic groups,Economics,Recruiter,Married,67264,No,2012-02-22,No,10,8,2,Very Satisfied,Dissatisfied,Dissatisfied,3,1,Excellent,High,High,No Formal Qualifications
D584-4E31,Patrica,Lamyman,Female,35,Human Resources,22,CA,Mixed or multiple ethnic groups,Economics,Recruiter,Married,67264,No,2012-02-22,No,10,8,2,Satisfied,Satisfied,Satisfied,2,1,Excellent,Average,Average,No Formal Qualifications
D584-4E31,Patrica,Lamyman,Female,35,Human Resources,22,CA,Mixed or multiple ethnic groups,Economics,Recruiter,Married,67264,No,2012-02-22,No,10,8,2,Very Satisfied,Dissatisfied,Neutral,3,1,Very Good,Average,Average,No Formal Qualifications
D584-4E31,Patrica,Lamyman,Female,35,Human Resources,22,CA,Mixed or multiple ethnic groups,Economics,Recruiter,Married,67264,No,2012-02-22,No,10,8,2,Satisfied,Satisfied,Dissatisfied,2,3,Very Good,High,Above Average,No Formal Qualifications
D584-4E31,Patrica,Lamyman,Female,35,Human Resources,22,CA,Mixed or multiple ethnic groups,Economics,Recruiter,Married,67264,No,2012-02-22,No,10,8,2,Very Satisfied,Dissatisfied,Satisfied,1,3,Fair,Above Average,Above Average,No Formal Qualifications
D584-4E31,Patrica,Lamyman,Female,35,Human Resources,22,CA,Mixed or multiple ethnic groups,Economics,Recruiter,Married,67264,No,2012-02-22,No,10,8,2,Very Satisfied,Satisfied,Very Satisfied,2,1,Excellent,Above Average,Average,No Formal Qualifications
D584-4E31,Patrica,Lamyman,Female,35,Human Resources,22,CA,Mixed or multiple ethnic groups,Economics,Recruiter,Married,67264,No,2012-02-22,No,10,8,2,Satisfied,Very Satisfied,Satisfied,2,3,Excellent,High,High,No Formal Qualifications
0FC8-561B,Caryl,Loving,Male,29,Technology,14,IL,Asian or Asian American,Computer Science,Senior Software Engineer,Married,93591,No,2012-02-22,No,10,10,3,Neutral,Dissatisfied,Dissatisfied,1,2,Very Good,Average,Average,Bachelors 
0FC8-561B,Caryl,Loving,Male,29,Technology,14,IL,Asian or Asian American,Computer Science,Senior Software Engineer,Married,93591,No,2012-02-22,No,10,10,3,Very Satisfied,Dissatisfied,Satisfied,3,0,Good,Average,Below Average,Bachelors 
0FC8-561B,Caryl,Loving,Male,29,Technology,14,IL,Asian or Asian American,Computer Science,Senior Software Engineer,Married,93591,No,2012-02-22,No,10,10,3,Satisfied,Neutral,Very Satisfied,2,1,Fair,Above Average,Average,Bachelors 
0FC8-561B,Caryl,Loving,Male,29,Technology,14,IL,Asian or Asian American,Computer Science,Senior Software Engineer,Married,93591,No,2012-02-22,No,10,10,3,Satisfied,Satisfied,Satisfied,2,1,Very Good,Above Average,Above Average,Bachelors 
0FC8-561B,Caryl,Loving,Male,29,Technology,14,IL,Asian or Asian American,Computer Science,Senior Software Engineer,Married,93591,No,2012-02-22,No,10,10,3,Satisfied,Dissatisfied,Dissatisfied,2,0,Good,Average,Average,Bachelors 
0FC8-561B,Caryl,Loving,Male,29,Technology,14,IL,Asian or Asian American,Computer Science,Senior Software Engineer,Married,93591,No,2012-02-22,No,10,10,3,Satisfied,Dissatisfied,Very Satisfied,1,1,Good,Average,Average,Bachelors 
0FC8-561B,Caryl,Loving,Male,29,Technology,14,IL,Asian or Asian American,Computer Science,Senior Software Engineer,Married,93591,No,2012-02-22,No,10,10,3,Satisfied,Very Satisfied,Dissatisfied,2,3,Excellent,Above Average,Above Average,Bachelors 
0FC8-561B,Caryl,Loving,Male,29,Technology,14,IL,Asian or Asian American,Computer Science,Senior Software Engineer,Married,93591,No,2012-02-22,No,10,10,3,Neutral,Neutral,Dissatisfied,3,0,Very Good,High,High,Bachelors 
A531-8159,Carlyn,Pavese,Female,37,Technology,16,NY,Mixed or multiple ethnic groups,Information Systems,Data Scientist,Divorced,82099,No,2012-02-23,No,10,7,6,Neutral,Neutral,Satisfied,1,2,Excellent,Above Average,Above Average,Bachelors 
A531-8159,Carlyn,Pavese,Female,37,Technology,16,NY,Mixed or multiple ethnic groups,Information Systems,Data Scientist,Divorced,82099,No,2012-02-23,No,10,7,6,Satisfied,Dissatisfied,Satisfied,2,2,Very Good,Above Average,Average,Bachelors 
A531-8159,Carlyn,Pavese,Female,37,Technology,16,NY,Mixed or multiple ethnic groups,Information Systems,Data Scientist,Divorced,82099,No,2012-02-23,No,10,7,6,Very Satisfied,Very Satisfied,Neutral,2,3,Excellent,Average,Average,Bachelors 
A531-8159,Carlyn,Pavese,Female,37,Technology,16,NY,Mixed or multiple ethnic groups,Information Systems,Data Scientist,Divorced,82099,No,2012-02-23,No,10,7,6,Satisfied,Neutral,Very Satisfied,3,2,Fair,Above Average,Average,Bachelors 
A531-8159,Carlyn,Pavese,Female,37,Technology,16,NY,Mixed or multiple ethnic groups,Information Systems,Data Scientist,Divorced,82099,No,2012-02-23,No,10,7,6,Neutral,Very Satisfied,Dissatisfied,1,3,Good,Average,Below Average,Bachelors 
A531-8159,Carlyn,Pavese,Female,37,Technology,16,NY,Mixed or multiple ethnic groups,Information Systems,Data Scientist,Divorced,82099,No,2012-02-23,No,10,7,6,Very Satisfied,Very Satisfied,Satisfied,2,3,Excellent,Above Average,Average,Bachelors 
A531-8159,Carlyn,Pavese,Female,37,Technology,16,NY,Mixed or multiple ethnic groups,Information Systems,Data Scientist,Divorced,82099,No,2012-02-23,No,10,7,6,Very Satisfied,Dissatisfied,Very Satisfied,2,0,Excellent,Above Average,Above Average,Bachelors 
A531-8159,Carlyn,Pavese,Female,37,Technology,16,NY,Mixed or multiple ethnic groups,Information Systems,Data Scientist,Divorced,82099,No,2012-02-23,No,10,7,6,Very Satisfied,Satisfied,Dissatisfied,2,0,Good,High,High,Bachelors 
E7A6-33A3,Amye,Townes,Female,38,Technology,39,IL,White,Information Systems,Data Scientist,Married,83590,No,2012-02-23,No,10,3,9,Satisfied,Satisfied,Neutral,3,2,Very Good,Average,Average,Masters 
E7A6-33A3,Amye,Townes,Female,38,Technology,39,IL,White,Information Systems,Data Scientist,Married,83590,No,2012-02-23,No,10,3,9,Neutral,Neutral,Satisfied,2,1,Very Good,Above Average,Average,Masters 
E7A6-33A3,Amye,Townes,Female,38,Technology,39,IL,White,Information Systems,Data Scientist,Married,83590,No,2012-02-23,No,10,3,9,Neutral,Very Satisfied,Neutral,2,1,Excellent,Above Average,Average,Masters 
E7A6-33A3,Amye,Townes,Female,38,Technology,39,IL,White,Information Systems,Data Scientist,Married,83590,No,2012-02-23,No,10,3,9,Neutral,Satisfied,Very Satisfied,1,2,Good,Average,Below Average,Masters 
E7A6-33A3,Amye,Townes,Female,38,Technology,39,IL,White,Information Systems,Data Scientist,Married,83590,No,2012-02-23,No,10,3,9,Very Satisfied,Neutral,Neutral,2,3,Very Good,Average,Average,Masters 
E7A6-33A3,Amye,Townes,Female,38,Technology,39,IL,White,Information Systems,Data Scientist,Married,83590,No,2012-02-23,No,10,3,9,Very Satisfied,Satisfied,Satisfied,3,2,Fair,Average,Below Average,Masters 
E7A6-33A3,Amye,Townes,Female,38,Technology,39,IL,White,Information Systems,Data Scientist,Married,83590,No,2012-02-23,No,10,3,9,Very Satisfied,Dissatisfied,Neutral,1,1,Very Good,High,Above Average,Masters 
E7A6-33A3,Amye,Townes,Female,38,Technology,39,IL,White,Information Systems,Data Scientist,Married,83590,No,2012-02-23,No,10,3,9,Neutral,Very Satisfied,Satisfied,3,0,Good,Average,Average,Masters 
E4F4-11B9,Susanne,Wisam,Female,29,Sales,19,NY,White,Marketing ,Sales Executive,Single,122811,Yes,2012-02-27,Yes,2,1,1,Satisfied,Satisfied,Satisfied,2,1,Good,Average,Average,High School 
E4F4-11B9,Susanne,Wisam,Female,29,Sales,19,NY,White,Marketing ,Sales Executive,Single,122811,Yes,2012-02-27,Yes,2,1,1,Neutral,Satisfied,Satisfied,1,0,Good,Above Average,Average,High School 
E4F4-11B9,Susanne,Wisam,Female,29,Sales,19,NY,White,Marketing ,Sales Executive,Single,122811,Yes,2012-02-27,Yes,2,1,1,Very Satisfied,Dissatisfied,Satisfied,2,0,Good,Above Average,Above Average,High School 
E4F4-11B9,Susanne,Wisam,Female,29,Sales,19,NY,White,Marketing ,Sales Executive,Single,122811,Yes,2012-02-27,Yes,2,1,1,Neutral,Satisfied,Very Satisfied,1,0,Very Good,Above Average,Average,High School 
E4F4-11B9,Susanne,Wisam,Female,29,Sales,19,NY,White,Marketing ,Sales Executive,Single,122811,Yes,2012-02-27,Yes,2,1,1,Very Satisfied,Satisfied,Very Satisfied,3,0,Good,High,High,High School 
E4F4-11B9,Susanne,Wisam,Female,29,Sales,19,NY,White,Marketing ,Sales Executive,Single,122811,Yes,2012-02-27,Yes,2,1,1,Very Satisfied,Neutral,Neutral,1,1,Good,Average,Average,High School 
E4F4-11B9,Susanne,Wisam,Female,29,Sales,19,NY,White,Marketing ,Sales Executive,Single,122811,Yes,2012-02-27,Yes,2,1,1,Very Satisfied,Satisfied,Neutral,1,0,Good,Above Average,Average,High School 
E4F4-11B9,Susanne,Wisam,Female,29,Sales,19,NY,White,Marketing ,Sales Executive,Single,122811,Yes,2012-02-27,Yes,2,1,1,Very Satisfied,Dissatisfied,Satisfied,3,1,Fair,High,Above Average,High School 
E4F4-11B9,Susanne,Wisam,Female,29,Sales,19,NY,White,Marketing ,Sales Executive,Single,122811,Yes,2012-02-27,Yes,2,1,1,Satisfied,Satisfied,Dissatisfied,2,1,Fair,High,High,High School 
E4F4-11B9,Susanne,Wisam,Female,29,Sales,19,NY,White,Marketing ,Sales Executive,Single,122811,Yes,2012-02-27,Yes,2,1,1,Neutral,Very Satisfied,Neutral,2,0,Good,Above Average,Above Average,High School 
586E-5C14,Gunther,Keays,Male,40,Technology,9,NY,Black or African American,Computer Science,Software Engineer,Single,58551,No,2012-02-27,No,10,7,3,Very Satisfied,Satisfied,Satisfied,3,1,Very Good,Above Average,Above Average,No Formal Qualifications
586E-5C14,Gunther,Keays,Male,40,Technology,9,NY,Black or African American,Computer Science,Software Engineer,Single,58551,No,2012-02-27,No,10,7,3,Very Satisfied,Satisfied,Neutral,3,0,Excellent,Average,Below Average,No Formal Qualifications
586E-5C14,Gunther,Keays,Male,40,Technology,9,NY,Black or African American,Computer Science,Software Engineer,Single,58551,No,2012-02-27,No,10,7,3,Very Satisfied,Very Satisfied,Very Satisfied,2,0,Good,Average,Below Average,No Formal Qualifications
586E-5C14,Gunther,Keays,Male,40,Technology,9,NY,Black or African American,Computer Science,Software Engineer,Single,58551,No,2012-02-27,No,10,7,3,Very Satisfied,Satisfied,Neutral,2,1,Good,High,Above Average,No Formal Qualifications
586E-5C14,Gunther,Keays,Male,40,Technology,9,NY,Black or African American,Computer Science,Software Engineer,Single,58551,No,2012-02-27,No,10,7,3,Very Dissatisfied,Neutral,Dissatisfied,1,2,Good,Above Average,Above Average,No Formal Qualifications
586E-5C14,Gunther,Keays,Male,40,Technology,9,NY,Black or African American,Computer Science,Software Engineer,Single,58551,No,2012-02-27,No,10,7,3,Satisfied,Very Satisfied,Neutral,2,0,Very Good,Above Average,Average,No Formal Qualifications
586E-5C14,Gunther,Keays,Male,40,Technology,9,NY,Black or African American,Computer Science,Software Engineer,Single,58551,No,2012-02-27,No,10,7,3,Satisfied,Neutral,Dissatisfied,1,0,Good,High,High,No Formal Qualifications
586E-5C14,Gunther,Keays,Male,40,Technology,9,NY,Black or African American,Computer Science,Software Engineer,Single,58551,No,2012-02-27,No,10,7,3,Very Satisfied,Dissatisfied,Dissatisfied,1,1,Very Good,Average,Below Average,No Formal Qualifications
8A40-C85A,Reggie,Matthewman,Female,44,Technology,28,CA,Black or African American,Information Systems,Software Engineer,Married,53325,Yes,2012-02-28,No,10,8,4,Satisfied,Very Satisfied,Dissatisfied,2,0,Excellent,High,Above Average,Bachelors 
8A40-C85A,Reggie,Matthewman,Female,44,Technology,28,CA,Black or African American,Information Systems,Software Engineer,Married,53325,Yes,2012-02-28,No,10,8,4,Very Satisfied,Very Satisfied,Dissatisfied,3,1,Fair,High,Above Average,Bachelors 
8A40-C85A,Reggie,Matthewman,Female,44,Technology,28,CA,Black or African American,Information Systems,Software Engineer,Married,53325,Yes,2012-02-28,No,10,8,4,Neutral,Satisfied,Neutral,1,2,Very Good,High,High,Bachelors 
8A40-C85A,Reggie,Matthewman,Female,44,Technology,28,CA,Black or African American,Information Systems,Software Engineer,Married,53325,Yes,2012-02-28,No,10,8,4,Neutral,Neutral,Satisfied,2,1,Fair,Above Average,Average,Bachelors 
8A40-C85A,Reggie,Matthewman,Female,44,Technology,28,CA,Black or African American,Information Systems,Software Engineer,Married,53325,Yes,2012-02-28,No,10,8,4,Neutral,Dissatisfied,Very Satisfied,3,2,Good,High,Above Average,Bachelors 
8A40-C85A,Reggie,Matthewman,Female,44,Technology,28,CA,Black or African American,Information Systems,Software Engineer,Married,53325,Yes,2012-02-28,No,10,8,4,Neutral,Very Satisfied,Neutral,2,1,Excellent,Above Average,Above Average,Bachelors 
8A40-C85A,Reggie,Matthewman,Female,44,Technology,28,CA,Black or African American,Information Systems,Software Engineer,Married,53325,Yes,2012-02-28,No,10,8,4,Satisfied,Satisfied,Very Satisfied,2,0,Good,Average,Below Average,Bachelors 
8A40-C85A,Reggie,Matthewman,Female,44,Technology,28,CA,Black or African American,Information Systems,Software Engineer,Married,53325,Yes,2012-02-28,No,10,8,4,Neutral,Neutral,Very Satisfied,1,0,Fair,High,High,Bachelors 
2B08-7D3D,Roderic,Daddow,Male,45,Sales,19,IL,White,Marketing ,Sales Representative,Married,47326,No,2012-02-29,No,10,10,10,Very Satisfied,Satisfied,Satisfied,1,1,Very Good,Average,Below Average,Masters 
2B08-7D3D,Roderic,Daddow,Male,45,Sales,19,IL,White,Marketing ,Sales Representative,Married,47326,No,2012-02-29,No,10,10,10,Very Satisfied,Neutral,Very Satisfied,1,1,Fair,Above Average,Above Average,Masters 
2B08-7D3D,Roderic,Daddow,Male,45,Sales,19,IL,White,Marketing ,Sales Representative,Married,47326,No,2012-02-29,No,10,10,10,Very Satisfied,Dissatisfied,Very Satisfied,3,0,Fair,High,High,Masters 
2B08-7D3D,Roderic,Daddow,Male,45,Sales,19,IL,White,Marketing ,Sales Representative,Married,47326,No,2012-02-29,No,10,10,10,Very Satisfied,Neutral,Neutral,1,1,Good,Above Average,Above Average,Masters 
2B08-7D3D,Roderic,Daddow,Male,45,Sales,19,IL,White,Marketing ,Sales Representative,Married,47326,No,2012-02-29,No,10,10,10,Neutral,Satisfied,Very Satisfied,2,0,Excellent,Above Average,Above Average,Masters 
2B08-7D3D,Roderic,Daddow,Male,45,Sales,19,IL,White,Marketing ,Sales Representative,Married,47326,No,2012-02-29,No,10,10,10,Neutral,Dissatisfied,Dissatisfied,1,1,Good,High,Above Average,Masters 
2B08-7D3D,Roderic,Daddow,Male,45,Sales,19,IL,White,Marketing ,Sales Representative,Married,47326,No,2012-02-29,No,10,10,10,Satisfied,Satisfied,Dissatisfied,1,2,Fair,Above Average,Average,Masters 
2B08-7D3D,Roderic,Daddow,Male,45,Sales,19,IL,White,Marketing ,Sales Representative,Married,47326,No,2012-02-29,No,10,10,10,Neutral,Satisfied,Very Satisfied,2,1,Fair,Above Average,Above Average,Masters 
C96F-0F3B,Jessa,Glasscoo,Female,41,Sales,16,CA,White,Marketing ,Sales Representative,Married,48147,No,2012-03-01,No,10,10,5,Very Satisfied,Satisfied,Neutral,2,3,Fair,High,High,No Formal Qualifications
C96F-0F3B,Jessa,Glasscoo,Female,41,Sales,16,CA,White,Marketing ,Sales Representative,Married,48147,No,2012-03-01,No,10,10,5,Neutral,Satisfied,Very Satisfied,2,2,Very Good,Above Average,Average,No Formal Qualifications
C96F-0F3B,Jessa,Glasscoo,Female,41,Sales,16,CA,White,Marketing ,Sales Representative,Married,48147,No,2012-03-01,No,10,10,5,Neutral,Dissatisfied,Very Satisfied,2,1,Fair,Above Average,Above Average,No Formal Qualifications
C96F-0F3B,Jessa,Glasscoo,Female,41,Sales,16,CA,White,Marketing ,Sales Representative,Married,48147,No,2012-03-01,No,10,10,5,Satisfied,Neutral,Dissatisfied,3,1,Excellent,High,Above Average,No Formal Qualifications
C96F-0F3B,Jessa,Glasscoo,Female,41,Sales,16,CA,White,Marketing ,Sales Representative,Married,48147,No,2012-03-01,No,10,10,5,Satisfied,Dissatisfied,Very Satisfied,3,1,Fair,High,High,No Formal Qualifications
C96F-0F3B,Jessa,Glasscoo,Female,41,Sales,16,CA,White,Marketing ,Sales Representative,Married,48147,No,2012-03-01,No,10,10,5,Neutral,Dissatisfied,Dissatisfied,1,1,Fair,Above Average,Above Average,No Formal Qualifications
C96F-0F3B,Jessa,Glasscoo,Female,41,Sales,16,CA,White,Marketing ,Sales Representative,Married,48147,No,2012-03-01,No,10,10,5,Neutral,Dissatisfied,Very Satisfied,3,1,Very Good,High,High,No Formal Qualifications
C96F-0F3B,Jessa,Glasscoo,Female,41,Sales,16,CA,White,Marketing ,Sales Representative,Married,48147,No,2012-03-01,No,10,10,5,Neutral,Dissatisfied,Very Satisfied,2,0,Very Good,High,Above Average,No Formal Qualifications
9DFE-1FD5,Angel,Hazeup,Male,42,Human Resources,4,IL,Black or African American,Human Resources,HR Manager,Married,463051,No,2012-03-01,No,10,10,7,Neutral,Dissatisfied,Neutral,3,2,Excellent,Average,Average,Bachelors 
9DFE-1FD5,Angel,Hazeup,Male,42,Human Resources,4,IL,Black or African American,Human Resources,HR Manager,Married,463051,No,2012-03-01,No,10,10,7,Neutral,Satisfied,Neutral,1,0,Good,High,Above Average,Bachelors 
9DFE-1FD5,Angel,Hazeup,Male,42,Human Resources,4,IL,Black or African American,Human Resources,HR Manager,Married,463051,No,2012-03-01,No,10,10,7,Satisfied,Dissatisfied,Neutral,2,0,Fair,Average,Below Average,Bachelors 
9DFE-1FD5,Angel,Hazeup,Male,42,Human Resources,4,IL,Black or African American,Human Resources,HR Manager,Married,463051,No,2012-03-01,No,10,10,7,Neutral,Neutral,Very Satisfied,3,0,Very Good,High,High,Bachelors 
9DFE-1FD5,Angel,Hazeup,Male,42,Human Resources,4,IL,Black or African American,Human Resources,HR Manager,Married,463051,No,2012-03-01,No,10,10,7,Very Satisfied,Neutral,Satisfied,2,1,Fair,High,Above Average,Bachelors 
9DFE-1FD5,Angel,Hazeup,Male,42,Human Resources,4,IL,Black or African American,Human Resources,HR Manager,Married,463051,No,2012-03-01,No,10,10,7,Very Satisfied,Satisfied,Satisfied,1,0,Excellent,High,Above Average,Bachelors 
9DFE-1FD5,Angel,Hazeup,Male,42,Human Resources,4,IL,Black or African American,Human Resources,HR Manager,Married,463051,No,2012-03-01,No,10,10,7,Very Satisfied,Very Satisfied,Dissatisfied,2,0,Good,High,High,Bachelors 
